id_partita,squadra,giocatore,minuto,pos_x,pos_y,xg,esito,situazione,tipo_tiro,Anno
202324UDIFIO,Udinese,Hassane Kamara,48,0.855,0.625999984741211,0.0613660924136638,SavedShot,OpenPlay,LeftFoot,2023-24
202324UDIFIO,Udinese,Florian Thauvin,53,0.94,0.34,0.0711151286959648,BlockedShot,OpenPlay,RightFoot,2023-24
202324UDIFIO,Udinese,Martín Payero,54,0.914000015258789,0.4159999847412109,0.0587342195212841,MissedShots,OpenPlay,Head,2023-24
202324UDIFIO,Udinese,Florian Thauvin,60,0.8830000305175781,0.2979999923706055,0.0407897718250751,BlockedShot,OpenPlay,LeftFoot,2023-24
202324UDIFIO,Udinese,Lorenzo Lucca,64,0.9619999694824218,0.5790000152587891,0.6692864298820496,MissedShots,OpenPlay,RightFoot,2023-24
202324UDIFIO,Udinese,Sandi Lovric,70,0.8719999694824219,0.3509999847412109,0.0508183576166629,SavedShot,OpenPlay,RightFoot,2023-24
202324UDIFIO,Udinese,Festy Ebosele,75,0.9619999694824218,0.3520000076293945,0.0705420225858688,SavedShot,OpenPlay,RightFoot,2023-24
202324UDIFIO,Udinese,Sandi Lovric,77,0.9340000152587892,0.549000015258789,0.05601292476058,SavedShot,OpenPlay,Head,2023-24
202324UDIFIO,Udinese,Sandi Lovric,78,0.8690000152587891,0.674000015258789,0.0359097532927989,MissedShots,FromCorner,LeftFoot,2023-24
202324UDIFIO,Fiorentina,Josip Brekalo,11,0.7609999847412109,0.364000015258789,0.0133717199787497,MissedShots,SetPiece,RightFoot,2023-24
202324UDIFIO,Fiorentina,Christian Kouamé,26,0.9280000305175782,0.63,0.0246342122554779,MissedShots,OpenPlay,Head,2023-24
202324UDIFIO,Fiorentina,Lucas Martínez Quarta,31,0.8780000305175781,0.4109999847412109,0.0719658285379409,Goal,OpenPlay,RightFoot,2023-24
202324UDIFIO,Fiorentina,Giacomo Bonaventura,55,0.8719999694824219,0.435,0.0837962329387664,BlockedShot,OpenPlay,RightFoot,2023-24
202324UDIFIO,Fiorentina,Alfred Duncan,82,0.735999984741211,0.404000015258789,0.0202362965792417,MissedShots,OpenPlay,LeftFoot,2023-24
202324UDIFIO,Fiorentina,Giacomo Bonaventura,91,0.8180000305175781,0.4420000076293945,0.0671180561184883,Goal,OpenPlay,RightFoot,2023-24
202324BOLNAP,Bologna,Joshua Zirkzee,56,0.9130000305175782,0.5359999847412109,0.0363581366837024,MissedShots,FromCorner,Head,2023-24
202324BOLNAP,Bologna,Joshua Zirkzee,73,0.9619999694824218,0.7030000305175781,0.0496216528117656,SavedShot,OpenPlay,LeftFoot,2023-24
202324BOLNAP,Bologna,Lewis Ferguson,80,0.7919999694824219,0.590999984741211,0.035859640687704,BlockedShot,OpenPlay,RightFoot,2023-24
202324BOLNAP,Bologna,Joshua Zirkzee,89,0.86,0.4679999923706054,0.0628269985318183,SavedShot,OpenPlay,RightFoot,2023-24
202324BOLNAP,Napoli,Victor Osimhen,4,0.93,0.3340000152587891,0.2907125651836395,SavedShot,OpenPlay,RightFoot,2023-24
202324BOLNAP,Napoli,Khvicha Kvaratskhelia,4,0.9619999694824218,0.5690000152587891,0.5301341414451599,MissedShots,OpenPlay,RightFoot,2023-24
202324BOLNAP,Napoli,Victor Osimhen,9,0.9209999847412108,0.469000015258789,0.0581653825938701,MissedShots,OpenPlay,Head,2023-24
202324BOLNAP,Napoli,Piotr Zielinski,13,0.7869999694824219,0.7130000305175781,0.0167647451162338,MissedShots,OpenPlay,LeftFoot,2023-24
202324BOLNAP,Napoli,Khvicha Kvaratskhelia,37,0.8719999694824219,0.705,0.0358645170927047,SavedShot,OpenPlay,LeftFoot,2023-24
202324BOLNAP,Napoli,Khvicha Kvaratskhelia,43,0.925,0.7369999694824219,0.0353208854794502,BlockedShot,OpenPlay,RightFoot,2023-24
202324BOLNAP,Napoli,Giacomo Raspadori,45,0.779000015258789,0.534000015258789,0.0341349318623542,MissedShots,OpenPlay,LeftFoot,2023-24
202324BOLNAP,Napoli,Khvicha Kvaratskhelia,59,0.8690000152587891,0.7280000305175781,0.0343286320567131,SavedShot,OpenPlay,RightFoot,2023-24
202324BOLNAP,Napoli,Victor Osimhen,62,0.865999984741211,0.3120000076293945,0.0427816957235336,SavedShot,OpenPlay,RightFoot,2023-24
202324BOLNAP,Napoli,Victor Osimhen,71,0.885,0.5,0.7612988352775574,MissedShots,Penalty,RightFoot,2023-24
202324BOLNAP,Napoli,Matteo Politano,84,0.8040000152587891,0.46,0.1332378834486007,BlockedShot,DirectFreekick,LeftFoot,2023-24
202324BOLNAP,Napoli,Matteo Politano,84,0.8090000152587891,0.4729999923706054,0.0344256982207298,MissedShots,SetPiece,RightFoot,2023-24
202324TORROM,Torino,Duván Zapata,4,0.9159999847412108,0.5529999923706055,0.0510994419455528,SavedShot,OpenPlay,Head,2023-24
202324TORROM,Torino,Nemanja Radonjic,18,0.855,0.710999984741211,0.0375813581049442,MissedShots,OpenPlay,RightFoot,2023-24
202324TORROM,Torino,Raoul Bellanova,23,0.904000015258789,0.47,0.1055610701441764,BlockedShot,OpenPlay,RightFoot,2023-24
202324TORROM,Torino,Perr Schuurs,24,0.7519999694824219,0.4820000076293945,0.0316202640533447,BlockedShot,FromCorner,RightFoot,2023-24
202324TORROM,Torino,Ricardo Rodríguez,29,0.7430000305175781,0.6179999923706054,0.0149267194792628,MissedShots,FromCorner,RightFoot,2023-24
202324TORROM,Torino,Nemanja Radonjic,34,0.7859999847412109,0.6329999923706054,0.0259017627686262,SavedShot,OpenPlay,RightFoot,2023-24
202324TORROM,Torino,Duván Zapata,40,0.914000015258789,0.4270000076293945,0.0552038215100765,MissedShots,FromCorner,Head,2023-24
202324TORROM,Torino,Valentino Lazaro,49,0.735,0.5720000076293945,0.0149783911183476,MissedShots,FromCorner,RightFoot,2023-24
202324TORROM,Torino,Duván Zapata,50,0.7709999847412109,0.2920000076293945,0.0215382575988769,SavedShot,OpenPlay,RightFoot,2023-24
202324TORROM,Torino,Demba Seck,51,0.9740000152587892,0.2839999961853027,0.0471435114741325,MissedShots,OpenPlay,RightFoot,2023-24
202324TORROM,Torino,Demba Seck,65,0.7659999847412109,0.3279999923706054,0.0168924834579229,MissedShots,OpenPlay,LeftFoot,2023-24
202324TORROM,Torino,Valentino Lazaro,81,0.9569999694824218,0.524000015258789,0.1234192624688148,MissedShots,OpenPlay,LeftFoot,2023-24
202324TORROM,Torino,Duván Zapata,84,0.960999984741211,0.4720000076293945,0.5609121918678284,Goal,SetPiece,Head,2023-24
202324TORROM,Roma,Romelu Lukaku,8,0.7380000305175781,0.6469999694824219,0.0153463631868362,MissedShots,OpenPlay,LeftFoot,2023-24
202324TORROM,Roma,Bryan Cristante,21,0.865999984741211,0.435,0.0388097278773784,MissedShots,OpenPlay,RightFoot,2023-24
202324TORROM,Roma,Paulo Dybala,42,0.7480000305175781,0.5270000076293946,0.0180472135543823,MissedShots,OpenPlay,LeftFoot,2023-24
202324TORROM,Roma,Stephan El Shaarawy,52,0.95,0.5609999847412109,0.1223151758313179,MissedShots,OpenPlay,LeftFoot,2023-24
202324TORROM,Roma,Bryan Cristante,57,0.909000015258789,0.479000015258789,0.4298048913478851,ShotOnPost,OpenPlay,RightFoot,2023-24
202324TORROM,Roma,Romelu Lukaku,62,0.8980000305175782,0.4379999923706055,0.1288802623748779,BlockedShot,OpenPlay,RightFoot,2023-24
202324TORROM,Roma,Stephan El Shaarawy,62,0.8530000305175781,0.44,0.0652908310294151,MissedShots,OpenPlay,RightFoot,2023-24
202324TORROM,Roma,Leonardo Spinazzola,63,0.8059999847412109,0.73,0.0219079554080963,SavedShot,OpenPlay,RightFoot,2023-24
202324TORROM,Roma,Romelu Lukaku,67,0.8919999694824219,0.4470000076293945,0.0936725884675979,Goal,OpenPlay,LeftFoot,2023-24
202324TORROM,Roma,Andrea Belotti,87,0.9540000152587892,0.57,0.134025901556015,SavedShot,OpenPlay,Head,2023-24
202324TORROM,Roma,Romelu Lukaku,89,0.8569999694824219,0.325,0.0479510463774204,BlockedShot,OpenPlay,LeftFoot,2023-24
202324JUVLEC,Juventus,Adrien Rabiot,0,0.7440000152587891,0.59,0.0175139065831899,SavedShot,OpenPlay,LeftFoot,2023-24
202324JUVLEC,Juventus,Andrea Cambiaso,1,0.8219999694824218,0.5479999923706055,0.0704537481069564,BlockedShot,OpenPlay,RightFoot,2023-24
202324JUVLEC,Juventus,Federico Chiesa,6,0.8719999694824219,0.2439999961853027,0.0229025036096572,MissedShots,OpenPlay,LeftFoot,2023-24
202324JUVLEC,Juventus,Federico Chiesa,12,0.759000015258789,0.580999984741211,0.0227315481752157,MissedShots,OpenPlay,RightFoot,2023-24
202324JUVLEC,Juventus,Adrien Rabiot,20,0.9130000305175782,0.344000015258789,0.0117241088300943,SavedShot,OpenPlay,Head,2023-24
202324JUVLEC,Juventus,Arkadiusz Milik,21,0.7290000152587891,0.4809999847412109,0.0191853735595941,SavedShot,OpenPlay,LeftFoot,2023-24
202324JUVLEC,Juventus,Federico Chiesa,21,0.85,0.7440000152587891,0.028105366975069,BlockedShot,OpenPlay,RightFoot,2023-24
202324JUVLEC,Juventus,Federico Chiesa,26,0.9259999847412108,0.649000015258789,0.3519858121871948,MissedShots,OpenPlay,LeftFoot,2023-24
202324JUVLEC,Juventus,Adrien Rabiot,40,0.874000015258789,0.629000015258789,0.0085237501189112,SavedShot,SetPiece,Head,2023-24
202324JUVLEC,Juventus,Weston McKennie,56,0.921999969482422,0.5879999923706055,0.0506863333284854,MissedShots,FromCorner,Head,2023-24
202324JUVLEC,Juventus,Arkadiusz Milik,56,0.980999984741211,0.48,0.9180489182472228,Goal,OpenPlay,LeftFoot,2023-24
202324JUVLEC,Juventus,Adrien Rabiot,65,0.860999984741211,0.745,0.0343225672841072,MissedShots,OpenPlay,LeftFoot,2023-24
202324JUVLEC,Juventus,Dusan Vlahovic,94,0.8119999694824219,0.45,0.0714875012636184,BlockedShot,OpenPlay,RightFoot,2023-24
202324JUVLEC,Juventus,Filip Kostic,94,0.789000015258789,0.7519999694824219,0.0222004558891057,BlockedShot,OpenPlay,LeftFoot,2023-24
202324JUVLEC,Lecce,Marin Pongracic,49,0.894000015258789,0.485,0.0298153441399335,MissedShots,SetPiece,Head,2023-24
202324JUVLEC,Lecce,Nikola Krstovic,75,0.7969999694824219,0.435,0.0369637757539749,MissedShots,OpenPlay,RightFoot,2023-24
202324CAGAC ,Cagliari,Andrea Petagna,21,0.92,0.4609999847412109,0.060221079736948,BlockedShot,OpenPlay,Head,2023-24
202324CAGAC ,Cagliari,Zito,28,0.9390000152587892,0.33,0.0618949793279171,Goal,OpenPlay,LeftFoot,2023-24
202324CAGAC ,Cagliari,Sulemana,39,0.7169999694824218,0.46,0.0194045137614011,SavedShot,OpenPlay,RightFoot,2023-24
202324CAGAC ,Cagliari,Tommaso Augello,48,0.7019999694824218,0.5840000152587891,0.0369445756077766,BlockedShot,DirectFreekick,LeftFoot,2023-24
202324CAGAC ,Cagliari,Zito,55,0.884000015258789,0.4579999923706054,0.1088766083121299,BlockedShot,OpenPlay,LeftFoot,2023-24
202324CAGAC ,Cagliari,Sulemana,56,0.759000015258789,0.3920000076293945,0.0167677570134401,MissedShots,FromCorner,RightFoot,2023-24
202324CAGAC ,Cagliari,Andrea Petagna,56,0.9,0.54,0.1124091818928718,BlockedShot,FromCorner,RightFoot,2023-24
202324CAGAC ,Cagliari,Gaetano Oristanio,56,0.7559999847412109,0.4970000076293945,0.0180977787822484,MissedShots,FromCorner,RightFoot,2023-24
202324CAGAC ,Cagliari,Nahitan Nández,57,0.8490000152587891,0.645,0.057576198130846,BlockedShot,OpenPlay,RightFoot,2023-24
202324CAGAC ,Cagliari,Andrea Petagna,60,0.855999984741211,0.4490000152587891,0.022310709580779,SavedShot,OpenPlay,Head,2023-24
202324CAGAC ,Cagliari,Zito,69,0.7859999847412109,0.4970000076293945,0.0236751865595579,SavedShot,OpenPlay,LeftFoot,2023-24
202324CAGAC ,Cagliari,Eldor Shomurodov,86,0.8730000305175781,0.534000015258789,0.0336369015276432,MissedShots,OpenPlay,Head,2023-24
202324CAGAC ,Cagliari,Gaetano Oristanio,87,0.889000015258789,0.580999984741211,0.0575335472822189,SavedShot,OpenPlay,LeftFoot,2023-24
202324CAGAC ,Cagliari,Alessandro Deiola,91,0.6990000152587891,0.5029999923706054,0.0101823257282376,SavedShot,OpenPlay,RightFoot,2023-24
202324CAGAC ,Cagliari,Alessandro Deiola,93,0.7969999694824219,0.479000015258789,0.0158167444169521,BlockedShot,OpenPlay,RightFoot,2023-24
202324CAGAC ,Cagliari,Zito,94,0.885,0.2979999923706055,0.022666672244668,MissedShots,OpenPlay,LeftFoot,2023-24
202324CAGAC ,AC Milan,Tijjani Reijnders,1,0.830999984741211,0.3370000076293945,0.0434440448880195,MissedShots,OpenPlay,RightFoot,2023-24
202324CAGAC ,AC Milan,Tijjani Reijnders,3,0.874000015258789,0.7390000152587891,0.0264764949679374,BlockedShot,OpenPlay,LeftFoot,2023-24
202324CAGAC ,AC Milan,Tijjani Reijnders,3,0.840999984741211,0.580999984741211,0.0665241852402687,BlockedShot,OpenPlay,RightFoot,2023-24
202324CAGAC ,AC Milan,Alessandro Florenzi,3,0.735999984741211,0.4609999847412109,0.0180984232574701,MissedShots,OpenPlay,RightFoot,2023-24
202324CAGAC ,AC Milan,Noah Okafor,8,0.9280000305175782,0.5309999847412109,0.0669173523783683,MissedShots,OpenPlay,Head,2023-24
202324CAGAC ,AC Milan,Noah Okafor,12,0.8780000305175781,0.51,0.0547376275062561,MissedShots,OpenPlay,Head,2023-24
202324CAGAC ,AC Milan,Ruben Loftus-Cheek,21,0.904000015258789,0.435,0.0303690135478973,MissedShots,OpenPlay,Head,2023-24
202324CAGAC ,AC Milan,Ruben Loftus-Cheek,25,0.845999984741211,0.524000015258789,0.0908277407288551,BlockedShot,OpenPlay,LeftFoot,2023-24
202324CAGAC ,AC Milan,Noah Okafor,27,0.855,0.47,0.0819346830248832,SavedShot,OpenPlay,LeftFoot,2023-24
202324CAGAC ,AC Milan,Noah Okafor,39,0.96,0.5479999923706055,0.5798237919807434,Goal,OpenPlay,LeftFoot,2023-24
202324CAGAC ,AC Milan,Samuel Chukwueze,42,0.7680000305175781,0.46,0.0265949629247188,MissedShots,OpenPlay,LeftFoot,2023-24
202324CAGAC ,AC Milan,Theo Hernández,44,0.8909999847412109,0.72,0.0409929938614368,SavedShot,OpenPlay,LeftFoot,2023-24
202324CAGAC ,AC Milan,Fikayo Tomori,44,0.981999969482422,0.5129999923706055,0.8949152231216431,Goal,FromCorner,RightFoot,2023-24
202324CAGAC ,AC Milan,Ruben Loftus-Cheek,59,0.7419999694824219,0.5,0.0226470585912466,Goal,OpenPlay,RightFoot,2023-24
202324CAGAC ,AC Milan,Noah Okafor,64,0.7580000305175781,0.4420000076293945,0.0304649993777275,MissedShots,OpenPlay,RightFoot,2023-24
202324CAGAC ,AC Milan,Yunus Musah,67,0.8040000152587891,0.2939999961853027,0.0110319638624787,SavedShot,SetPiece,RightFoot,2023-24
202324CAGAC ,AC Milan,Rafael Leão,91,0.9059999847412108,0.2370000076293945,0.0225754920393228,BlockedShot,SetPiece,RightFoot,2023-24
202324EMPSAL,Empoli,Matteo Cancellieri,17,0.785,0.605999984741211,0.1451049894094467,SavedShot,OpenPlay,LeftFoot,2023-24
202324EMPSAL,Empoli,Sebastian Walukiewicz,18,0.7680000305175781,0.2970000076293945,0.0142772449180483,SavedShot,OpenPlay,RightFoot,2023-24
202324EMPSAL,Empoli,Alberto Grassi,18,0.931999969482422,0.4109999847412109,0.0600734688341617,MissedShots,FromCorner,Head,2023-24
202324EMPSAL,Empoli,Tommaso Baldanzi,22,0.9569999694824218,0.469000015258789,0.4928269982337951,MissedShots,FromCorner,RightFoot,2023-24
202324EMPSAL,Empoli,Jacopo Fazzini,23,0.735999984741211,0.379000015258789,0.0479845590889453,MissedShots,DirectFreekick,RightFoot,2023-24
202324EMPSAL,Empoli,Sebastiano Luperto,28,0.926999969482422,0.625999984741211,0.0105502447113394,BlockedShot,SetPiece,Head,2023-24
202324EMPSAL,Empoli,Tommaso Baldanzi,33,0.963000030517578,0.5109999847412109,0.7529498934745789,Goal,OpenPlay,RightFoot,2023-24
202324EMPSAL,Empoli,Youssef Maleh,44,0.948000030517578,0.5820000076293945,0.123747818171978,MissedShots,OpenPlay,RightFoot,2023-24
202324EMPSAL,Empoli,Steven Shpendi,62,0.9569999694824218,0.6430000305175781,0.1049230843782424,SavedShot,OpenPlay,LeftFoot,2023-24
202324EMPSAL,Empoli,Jacopo Fazzini,66,0.87,0.6140000152587891,0.0850550234317779,SavedShot,OpenPlay,RightFoot,2023-24
202324EMPSAL,Empoli,Emmanuel Gyasi,77,0.874000015258789,0.4729999923706054,0.3995260000228882,SavedShot,OpenPlay,RightFoot,2023-24
202324EMPSAL,Empoli,Youssef Maleh,77,0.799000015258789,0.5979999923706054,0.0362905487418174,BlockedShot,OpenPlay,LeftFoot,2023-24
202324EMPSAL,Empoli,Razvan Marin,90,0.6840000152587891,0.429000015258789,0.0322622656822204,MissedShots,DirectFreekick,RightFoot,2023-24
202324EMPSAL,Salernitana,Agustín Martegani,17,0.6969999694824218,0.5120000076293946,0.0161899961531162,BlockedShot,SetPiece,LeftFoot,2023-24
202324EMPSAL,Salernitana,Emil Bohinen,45,0.7919999694824219,0.3409999847412109,0.0213234294205904,BlockedShot,OpenPlay,LeftFoot,2023-24
202324EMPSAL,Salernitana,Grigoris Kastanos,49,0.77,0.295,0.0165744591504335,MissedShots,OpenPlay,LeftFoot,2023-24
202324EMPSAL,Salernitana,Giulio Maggiore,54,0.91,0.4870000076293945,0.0878837034106254,MissedShots,OpenPlay,Head,2023-24
202324EMPSAL,Salernitana,Domagoj Bradaric,54,0.901999969482422,0.675,0.0511088892817497,MissedShots,OpenPlay,LeftFoot,2023-24
202324EMPSAL,Salernitana,Grigoris Kastanos,56,0.78,0.3470000076293945,0.0213286317884922,BlockedShot,OpenPlay,LeftFoot,2023-24
202324EMPSAL,Salernitana,Jovane Cabral,59,0.840999984741211,0.3139999961853027,0.0350848957896232,BlockedShot,OpenPlay,RightFoot,2023-24
202324EMPSAL,Salernitana,Jovane Cabral,68,0.8869999694824219,0.7380000305175781,0.0334996618330478,BlockedShot,OpenPlay,RightFoot,2023-24
202324EMPSAL,Salernitana,Jovane Cabral,75,0.735,0.5209999847412109,0.0158118959516286,MissedShots,OpenPlay,RightFoot,2023-24
202324EMPSAL,Salernitana,Erik Botheim,84,0.8630000305175781,0.4479999923706054,0.0329855121672153,BlockedShot,OpenPlay,RightFoot,2023-24
202324EMPSAL,Salernitana,Jovane Cabral,85,0.7930000305175782,0.664000015258789,0.0235689654946327,ShotOnPost,SetPiece,RightFoot,2023-24
202324EMPSAL,Salernitana,Giulio Maggiore,86,0.916999969482422,0.485,0.0985013395547866,BlockedShot,SetPiece,RightFoot,2023-24
202324EMPSAL,Salernitana,Jovane Cabral,86,0.8119999694824219,0.7980000305175782,0.018039982765913,SavedShot,SetPiece,RightFoot,2023-24
202324EMPSAL,Salernitana,Jovane Cabral,93,0.7730000305175782,0.730999984741211,0.0100245596840977,SavedShot,OpenPlay,RightFoot,2023-24
202324VERATA,Verona,Marco Faraoni,2,0.6980000305175781,0.3209999847412109,0.0110747776925563,MissedShots,OpenPlay,RightFoot,2023-24
202324VERATA,Verona,Filippo Terracciano,17,0.8230000305175781,0.6359999847412109,0.0469838455319404,SavedShot,OpenPlay,RightFoot,2023-24
202324VERATA,Verona,Filippo Terracciano,27,0.740999984741211,0.3509999847412109,0.0141586447134613,MissedShots,FromCorner,RightFoot,2023-24
202324VERATA,Verona,Isak Hien,46,0.9469999694824218,0.485,0.0882095471024513,MissedShots,SetPiece,Head,2023-24
202324VERATA,Verona,Giangiacomo Magnani,47,0.855999984741211,0.5790000152587891,0.0142479334026575,BlockedShot,OpenPlay,Head,2023-24
202324VERATA,Verona,Ondrej Duda,51,0.7330000305175781,0.6790000152587891,0.0401653572916984,MissedShots,DirectFreekick,RightFoot,2023-24
202324VERATA,Verona,Ondrej Duda,62,0.799000015258789,0.4779999923706055,0.0397968031466007,BlockedShot,OpenPlay,RightFoot,2023-24
202324VERATA,Verona,Giangiacomo Magnani,75,0.8219999694824218,0.3089999961853027,0.0275664217770099,MissedShots,OpenPlay,RightFoot,2023-24
202324VERATA,Verona,Tomás Suslov,83,0.700999984741211,0.434000015258789,0.0119363134726881,SavedShot,OpenPlay,LeftFoot,2023-24
202324VERATA,Verona,Suat Serdar,84,0.74,0.6079999923706054,0.0171228945255279,BlockedShot,FromCorner,RightFoot,2023-24
202324VERATA,Verona,Giangiacomo Magnani,88,0.8919999694824219,0.5659999847412109,0.0140040712431073,MissedShots,FromCorner,Head,2023-24
202324VERATA,Atalanta,Éderson,4,0.745,0.3909999847412109,0.0161149390041828,MissedShots,OpenPlay,RightFoot,2023-24
202324VERATA,Atalanta,Teun Koopmeiners,12,0.8880000305175781,0.379000015258789,0.308936208486557,Goal,OpenPlay,RightFoot,2023-24
202324VERATA,Atalanta,Teun Koopmeiners,46,0.8380000305175781,0.3329999923706054,0.0328372418880462,BlockedShot,OpenPlay,LeftFoot,2023-24
202324VERATA,Atalanta,Marten de Roon,54,0.8030000305175782,0.5579999923706055,0.0381929017603397,MissedShots,SetPiece,RightFoot,2023-24
202324VERATA,Atalanta,Berat Gjimshiti,65,0.884000015258789,0.4720000076293945,0.0203456915915012,MissedShots,SetPiece,Head,2023-24
202324VERATA,Atalanta,Charles De Ketelaere,79,0.98,0.4779999923706055,0.8191184401512146,MissedShots,OpenPlay,Head,2023-24
202324VERATA,Atalanta,Hans Hateboer,85,0.8680000305175781,0.2870000076293945,0.0509623065590858,SavedShot,OpenPlay,RightFoot,2023-24
202324VERATA,Atalanta,Éderson,91,0.865999984741211,0.5579999923706055,0.0970517769455909,MissedShots,OpenPlay,RightFoot,2023-24
202324INTSAS,Inter,Nicolò Barella,1,0.799000015258789,0.3039999961853027,0.0141572076827287,BlockedShot,FromCorner,RightFoot,2023-24
202324INTSAS,Inter,Nicolò Barella,4,0.860999984741211,0.2729999923706054,0.0120400115847587,MissedShots,FromCorner,RightFoot,2023-24
202324INTSAS,Inter,Denzel Dumfries,13,0.9080000305175782,0.3609999847412109,0.011785551905632,MissedShots,FromCorner,Head,2023-24
202324INTSAS,Inter,Nicolò Barella,21,0.8769999694824219,0.3329999923706054,0.0532310493290424,BlockedShot,OpenPlay,RightFoot,2023-24
202324INTSAS,Inter,Marcus Thuram,32,0.9059999847412108,0.4959999847412109,0.2993995249271393,MissedShots,OpenPlay,Head,2023-24
202324INTSAS,Inter,Federico Dimarco,41,0.8480000305175781,0.639000015258789,0.0200812853872776,MissedShots,OpenPlay,LeftFoot,2023-24
202324INTSAS,Inter,Denzel Dumfries,45,0.875,0.3520000076293945,0.0755805745720863,Goal,OpenPlay,LeftFoot,2023-24
202324INTSAS,Inter,Lautaro Martínez,47,0.8019999694824219,0.49,0.0598459094762802,BlockedShot,OpenPlay,RightFoot,2023-24
202324INTSAS,Inter,Marcus Thuram,56,0.8880000305175781,0.3329999923706054,0.0649687126278877,MissedShots,OpenPlay,RightFoot,2023-24
202324INTSAS,Inter,Davide Frattesi,69,0.865,0.4029999923706054,0.2531799972057342,SavedShot,OpenPlay,RightFoot,2023-24
202324INTSAS,Inter,Denzel Dumfries,86,0.9080000305175782,0.3770000076293945,0.0275009367614984,BlockedShot,OpenPlay,Head,2023-24
202324INTSAS,Inter,Francesco Acerbi,91,0.8719999694824219,0.6329999923706054,0.064684197306633,SavedShot,SetPiece,LeftFoot,2023-24
202324INTSAS,Inter,Lautaro Martínez,94,0.8690000152587891,0.3820000076293945,0.0681203752756118,MissedShots,OpenPlay,LeftFoot,2023-24
202324INTSAS,Sassuolo,Martin Erlic,8,0.901999969482422,0.3859999847412109,0.0195296108722686,SavedShot,FromCorner,Head,2023-24
202324INTSAS,Sassuolo,Armand Lauriente,15,0.7219999694824218,0.6370000076293946,0.0191953163594007,MissedShots,OpenPlay,RightFoot,2023-24
202324INTSAS,Sassuolo,Nedim Bajrami,25,0.86,0.5579999923706055,0.021068949252367,MissedShots,OpenPlay,Head,2023-24
202324INTSAS,Sassuolo,Jeremy Toljan,38,0.8669999694824219,0.2620000076293945,0.0324919894337654,SavedShot,OpenPlay,RightFoot,2023-24
202324INTSAS,Sassuolo,Nedim Bajrami,44,0.7190000152587891,0.4120000076293945,0.0173184499144554,SavedShot,OpenPlay,RightFoot,2023-24
202324INTSAS,Sassuolo,Domenico Berardi,50,0.8569999694824219,0.374000015258789,0.066226027905941,BlockedShot,OpenPlay,LeftFoot,2023-24
202324INTSAS,Sassuolo,Andrea Pinamonti,50,0.840999984741211,0.66,0.0408571399748325,BlockedShot,OpenPlay,LeftFoot,2023-24
202324INTSAS,Sassuolo,Martin Erlic,51,0.958000030517578,0.5070000076293946,0.5092146396636963,MissedShots,FromCorner,Head,2023-24
202324INTSAS,Sassuolo,Nedim Bajrami,53,0.9,0.31,0.0542555786669254,Goal,OpenPlay,RightFoot,2023-24
202324INTSAS,Sassuolo,Domenico Berardi,62,0.7859999847412109,0.2910000038146972,0.0217426288872957,Goal,OpenPlay,LeftFoot,2023-24
202324INTSAS,Sassuolo,Domenico Berardi,72,0.754000015258789,0.5220000076293946,0.0177103262394666,MissedShots,FromCorner,RightFoot,2023-24
202324INTSAS,Sassuolo,Armand Lauriente,84,0.91,0.639000015258789,0.1095120683312416,MissedShots,OpenPlay,LeftFoot,2023-24
202324INTSAS,Sassuolo,Armand Lauriente,88,0.8519999694824218,0.585,0.097623772919178,SavedShot,OpenPlay,RightFoot,2023-24
202324LAZTOR,Lazio,Nicolò Casale,16,0.9130000305175782,0.605,0.0802090018987655,MissedShots,FromCorner,RightFoot,2023-24
202324LAZTOR,Lazio,Adam Marusic,41,0.7769999694824219,0.685,0.0242799576371908,SavedShot,FromCorner,RightFoot,2023-24
202324LAZTOR,Lazio,Matías Vecino,55,0.92,0.4640000152587891,0.1231029480695724,Goal,OpenPlay,RightFoot,2023-24
202324LAZTOR,Lazio,Ciro Immobile,70,0.8030000305175782,0.364000015258789,0.0472413077950477,BlockedShot,OpenPlay,RightFoot,2023-24
202324LAZTOR,Lazio,Mattia Zaccagni,74,0.93,0.63,0.3554127216339111,Goal,OpenPlay,RightFoot,2023-24
202324LAZTOR,Lazio,Valentín Castellanos,87,0.9180000305175782,0.4820000076293945,0.1434379518032074,MissedShots,OpenPlay,RightFoot,2023-24
202324LAZTOR,Torino,Nikola Vlasic,5,0.8130000305175781,0.7230000305175781,0.021878445520997,SavedShot,FromCorner,LeftFoot,2023-24
202324LAZTOR,Torino,Duván Zapata,5,0.8440000152587891,0.4540000152587891,0.0619187988340854,MissedShots,FromCorner,LeftFoot,2023-24
202324LAZTOR,Torino,Nikola Vlasic,42,0.735,0.3390000152587891,0.0160232745110988,BlockedShot,OpenPlay,LeftFoot,2023-24
202324LAZTOR,Torino,Duván Zapata,42,0.9159999847412108,0.5540000152587891,0.0342833660542964,SavedShot,OpenPlay,Head,2023-24
202324LAZTOR,Torino,Samuele Ricci,49,0.725999984741211,0.66,0.0123266857117414,MissedShots,OpenPlay,RightFoot,2023-24
202324LAZTOR,Torino,Valentino Lazaro,62,0.855999984741211,0.6919999694824219,0.0282403901219367,MissedShots,OpenPlay,RightFoot,2023-24
202324LAZTOR,Torino,Nemanja Radonjic,92,0.8669999694824219,0.6140000152587891,0.0406885482370853,BlockedShot,OpenPlay,RightFoot,2023-24
